2975,27.3
1800,12.4
1275,19.8
962,1.2
1187,18.6
662,0
737,0
625,0
625,0
1862,12.4
1487,21.1
1312,22.3
1712,38.5
0,0
5825,67.1
1425,41
1450,42.2
1200,11.1
1362,45.9
2037,75.8
5450,90.7
1975,78.3
1150,31
1187,49.7
0,8.7
1562,27.3
1312,50.9
1362,43.5
1637,42.2
862,0
1837,73.3
812,0
650,0
1375,26.1
1037,29.8
0,0
1850,54.6
775,0
1737,67.1
1987,17.4
1687,38.5
1587,11.1
1950,75.8
1937,16.1
1012,41
687,0
775,4.9
1087,39.7
2175,17.4
1525,45.9
687,0
362,36
1137,31
1650,38.5
0,0
1262,11.1
1500,13.6
1200,38.5
2075,72
1900,57.1
5812,47.2
1175,36
1550,45.9
1075,37.2
1175,24.8
1625,52.2
550,0
1487,36
1512,34.8
1625,48.4
1562,45.9
1637,48.4
1075,12.4
1837,41
1612,6.2
737,0
2300,36
587,14.9
1537,41
1450,41
1375,43.5
2075,11.1
1212,38.5
1737,27.3
1737,27.3
1350,17.4
2162,80.7
762,0
1187,17.4
1012,16.1
1587,47.2
2287,24.8
1437,22.3
675,0
2200,79.5
2600,77
1237,38.5
2525,74.5
0,0
812,0
2612,78.3
2462,75.8
2412,88.2
750,0
0,0
2275,12.4
0,0
750,0
1250,19.8
750,0
0,0
1487,28.5
625,0
1062,14.9
2975,88.2
2150,7.4
2150,28.5
0,0
0,0
1487,27.3
2612,77
1175,31
612,0
2012,79.5
1462,41
1325,54.6
2412,78.3
637,0
1912,65.8
1312,28.5
1450,22.3
1837,12.4
2712,80.7
1600,31
1175,22.3
2025,75.8
1412,42.2
2725,78.3
2075,8.7
2100,85.7
2650,78.3
1862,70.8
1175,26.1
0,0
1137,16.1
1237,18.6
675,18.6
2450,83.2
2087,7.4
737,0
0,0
350,2.4
762,0
1325,43.5
1250,45.9
2375,77
825,21.1
1825,82
1125,11.1
1525,14.9
1487,11.1
2100,11.1
612,26.1
2087,13.6
2162,77
2275,77
2275,77
2150,37.2
2437,78.3
2600,78.3
1175,52.2
775,27.3
2325,7.4
1700,39.7
0,0
2512,22.3
2075,22.3
1900,73.3
1950,75.8
2075,22.3
1237,3.7
1925,77
750,0
850,19.8
2200,84.5
712,38.5
637,0
1087,22.3
1725,12.4
2600,75.8
2812,84.5
1800,12.4
562,0
1875,59.6
1725,18.6
1675,17.4
637,9.9
2762,82
1125,18.6
1675,16.1
1950,57.1
1862,23.6
675,1.2
712,0
0,0
1375,21.1
800,12.4
2775,16.1
2637,77
637,9.9
1575,11.1
1462,17.4
2100,80.7
1550,41
1137,21.1
1600,38.5
1875,43.5
1600,38.5
1625,48.4
3087,14.9
725,3.7
0,0
2837,78.3
1750,31
2912,73.3
1600,47.2
1012,54.6
2062,79.5
1487,2.4
0,0
750,0
725,0
725,0
0,0
1062,4.9
725,0
987,22.3
1087,11.1
0,0
1287,22.3
1512,29.8
0,0
1512,29.8
1450,12.4
837,9.9
1550,6.2
812,0
1162,0
1887,72
2175,68.3
1987,68.3
1987,68.3
1925,68.3
1787,12.4
1187,38.5
0,0
1137,34.8
1025,0
0,0
1650,11.1
1300,13.6
0,0
1175,39.7
725,36
1212,38.5
1175,12.4
762,1.2
1175,38.5
1950,18.6
937,11.1
1175,38.5
1925,18.6
1837,23.6
1087,2.4
1325,38.5
1175,0
1675,19.8
0,0
0,0
825,0
1500,33.5
1512,34.8
1337,29.8
0,0
1525,16.1
1812,19.8
0,0
862,6.2
1725,16.1
1325,31
1200,36
0,0
0,0
0,0
0,0
1175,41
1575,60.9
1625,0
575,0
3612,28.5
3950,32.3
1400,41
1437,18.6
612,13.6
1725,31
1450,12.4
1725,65.8
1625,57.1
800,17.4
562,0
1337,26.1
1787,22.3
1037,29.8
1612,49.7
1175,12.4
1312,36
1775,65.8
1025,12.4
0,0
1512,55.9
650,7.4
0,0
3062,18.6
0,0
1450,0
912,31
687,8.7
2725,36
1200,38.5
1737,64.6
1287,39.7
1037,8.7
2300,12.4
1700,50.9
0,0
1862,63.3
0,0
1725,65.8
0,0
2412,37.2
0,0
750,16.1
1725,64.6
3187,12.4
1762,14.9
1825,63.3
1937,19.8
2000,68.3
1912,58.4
0,0
1787,59.6
1125,14.9
0,0
1425,17.4
1612,58.4
1262,19.8
1925,11.1
3075,54.6
1600,55.9
3387,54.6
2737,14.9
737,0
1637,63.3
1837,18.6
1925,70.8
1712,67.1
1400,38.5
1200,26.1
1750,70.8
2687,70.8
1500,64.6
1412,48.4
1787,65.8
1262,37.2
2850,22.3
2462,11.1
1800,65.8
1225,32.3
875,24.8
1162,34.8
1200,19.8
1212,36
200,0
1675,73.3
2825,44.7
1687,57.1
1100,11.1
62,0
2325,69.6
1362,34.8
1575,53.4
2125,63.3
1400,39.7
2050,70.8
2000,83.2
1712,43.5
750,0
1125,50.9
737,0
1125,12.4
2987,14.9
1200,28.5
1437,31
1375,50.9
2487,19.8
1212,26.1
1150,19.8
1712,3.7
800,12.4
637,0
1562,63.3
2637,80.7
875,18.6
1425,32.3
1075,0
0,0
1562,60.9
1812,17.4
1075,22.3
1762,22.3
1587,14.9
1600,38.5
1462,57.1
0,0
0,0
2662,79.5
1650,26.1
1900,27.3
775,27.3
1125,23.6
2975,89.4
1112,17.4
925,23.6
700,0
2650,78.3
2225,13.6
1112,27.3
1062,0
3000,89.4
0,0
1375,36
1425,44.7
1487,43.5
0,0
1550,16.1
675,23.6
0,0
1175,11.1
1362,38.5
1200,33.5
0,0
1200,33.5
1262,41
1150,29.8
1837,42.2
1837,42.2
1575,65.8
0,0
687,41
1775,14.9
0,0
2750,83.2
0,0
1012,21.1
1787,55.9
1862,63.3
1512,59.6
2137,72
1825,11.1
1450,14.9
1000,14.9
2062,68.3
1875,13.6
0,0
1387,27.3
2462,82
1950,17.4
2075,12.4
1450,47.2
1437,49.7
1775,21.1
1550,53.4
0,0
0,0
1150,17.4
2062,53.4
1225,19.8
1812,12.4
1050,13.6
987,13.6
625,0
1750,55.9
2262,52.2
1750,54.6
1500,50.9
1012,12.4
1187,19.8
1900,65.8
0,0
1300,44.7
